https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LPT,Volume USD
1663185600000,2022-09-14 20:00:00,LPT/USD,9.8693,9.8745,9.8426,9.8568,0.076387,0.7529313816
1663182000000,2022-09-14 19:00:00,LPT/USD,9.7652,9.8693,9.7652,9.8693,0.121998,1.2040348614
1663178400000,2022-09-14 18:00:00,LPT/USD,9.7689,9.7772,9.6305,9.7652,0.665608,6.4997952416
1663174800000,2022-09-14 17:00:00,LPT/USD,9.7437,9.8222,9.7437,9.7689,0.095304,0.9310152456
1663171200000,2022-09-14 16:00:00,LPT/USD,9.8031,9.8155,9.6881,9.7437,39.316565,383.0888143905
1663167600000,2022-09-14 15:00:00,LPT/USD,9.7917,9.9046,9.7356,9.8031,26.537473,260.1495015663
1663164000000,2022-09-14 14:00:00,LPT/USD,9.8011,9.8334,9.719,9.7917,0.159228,1.5591128076000003
1663160400000,2022-09-14 13:00:00,LPT/USD,9.9226,9.9226,9.6624,9.8011,10.074757,98.7437008327
1663156800000,2022-09-14 12:00:00,LPT/USD,9.6527,10.2219,9.615,9.9226,0.249684,2.4775144583999995
1663153200000,2022-09-14 11:00:00,LPT/USD,9.8959,10.1096,9.6527,9.6527,10.582298,102.1477479046
1663149600000,2022-09-14 10:00:00,LPT/USD,9.7726,10.2744,9.7327,9.8959,0.809581,8.011532617899999
1663146000000,2022-09-14 09:00:00,LPT/USD,9.7618,10.2744,9.7312,9.7726,3.295064,32.201342446400005
1663142400000,2022-09-14 08:00:00,LPT/USD,9.615,9.9226,9.615,9.7618,0.344929,3.3671279121999995
1663138800000,2022-09-14 07:00:00,LPT/USD,9.8725,10.0056,9.615,9.615,10.474515,100.71246172500001
1663135200000,2022-09-14 06:00:00,LPT/USD,9.8592,9.8967,9.7817,9.8725,1.37275,13.552474375
1663131600000,2022-09-14 05:00:00,LPT/USD,9.9455,10.0056,9.8592,9.8592,0.117545,1.158899664
1663128000000,2022-09-14 04:00:00,LPT/USD,9.8855,10.2219,9.85,9.9455,2.186565,21.746482207499998
1663124400000,2022-09-14 03:00:00,LPT/USD,9.8306,10.026,9.8306,9.8855,8.278879,81.8408583545
1663120800000,2022-09-14 02:00:00,LPT/USD,9.7796,10.3935,9.7796,9.8306,5.12708,50.40227264800001
1663117200000,2022-09-14 01:00:00,LPT/USD,9.8964,10.2074,9.7457,9.7796,0.141178,1.3806643688
1663113600000,2022-09-14 00:00:00,LPT/USD,9.7153,9.8964,9.6992,9.8964,50.299303,497.7820222092
1663110000000,2022-09-13 23:00:00,LPT/USD,9.8163,10.2074,9.6992,9.7153,34.038728,330.6964541384
1663106400000,2022-09-13 22:00:00,LPT/USD,10.1346,10.1346,9.8099,9.8163,0.566087,5.5568798181
1663102800000,2022-09-13 21:00:00,LPT/USD,10.0214,10.1346,9.9459,10.1346,0.112291,1.1380243686
1663099200000,2022-09-13 20:00:00,LPT/USD,9.9973,10.1432,9.9897,10.0214,0.573064,5.7429035696
1663095600000,2022-09-13 19:00:00,LPT/USD,10.0195,10.0575,9.905,9.9973,49.456942,494.43588625659993
1663092000000,2022-09-13 18:00:00,LPT/USD,10.1049,10.3294,9.9922,10.0195,2.409965,24.1466443175
1663088400000,2022-09-13 17:00:00,LPT/USD,10.116,10.2534,10.0597,10.1049,0.496397,5.0160420453
1663084800000,2022-09-13 16:00:00,LPT/USD,10.034,10.1295,9.984,10.116,15.217752,153.942779232
1663081200000,2022-09-13 15:00:00,LPT/USD,10.0099,10.4104,10.0099,10.034,59.292034,594.9362691560001
1663077600000,2022-09-13 14:00:00,LPT/USD,10.1646,10.5303,9.9899,10.0099,75.52532,756.000900668
1663074000000,2022-09-13 13:00:00,LPT/USD,10.1616,10.8152,10.1501,10.1646,9.44352,95.98960339199999
1663070400000,2022-09-13 12:00:00,LPT/USD,10.9648,11.0097,10.1616,10.1616,29.260863,297.3371854608
1663066800000,2022-09-13 11:00:00,LPT/USD,11.0414,11.2131,10.907,10.9648,71.572601,784.7792554448001
1663063200000,2022-09-13 10:00:00,LPT/USD,10.9967,11.0805,10.9038,11.0414,0.352166,3.8884056724
1663059600000,2022-09-13 09:00:00,LPT/USD,11.1354,11.2131,10.9967,10.9967,22.183415,243.94435973050003
1663056000000,2022-09-13 08:00:00,LPT/USD,11.1386,11.1528,11.0999,11.1354,0.995973,11.0905577442
1663052400000,2022-09-13 07:00:00,LPT/USD,10.9166,11.1386,10.9166,11.1386,21.533922,239.8577435892
1663048800000,2022-09-13 06:00:00,LPT/USD,10.9238,11.0389,10.9166,10.9166,0.106399,1.1615153234
1663045200000,2022-09-13 05:00:00,LPT/USD,10.9438,11.0275,10.9238,10.9238,0.308792,3.3731820496
1663041600000,2022-09-13 04:00:00,LPT/USD,10.9189,10.9825,10.9189,10.9438,21.16847,231.66350198599997
1663038000000,2022-09-13 03:00:00,LPT/USD,10.8385,11.1213,10.7992,10.9189,0.417542,4.559099343800001
1663034400000,2022-09-13 02:00:00,LPT/USD,11.104,11.104,10.3826,10.8385,3.673087,39.8107534495
1663030800000,2022-09-13 01:00:00,LPT/USD,10.9421,11.104,10.9237,11.104,0.165829,1.8413652159999998
1663027200000,2022-09-13 00:00:00,LPT/USD,10.9307,11.0285,10.3826,10.9421,41.715981,456.4604357001
1663023600000,2022-09-12 23:00:00,LPT/USD,10.9493,10.9533,10.3826,10.9307,0.271626,2.9690623181999998
1663020000000,2022-09-12 22:00:00,LPT/USD,10.8597,10.9493,10.8597,10.9493,1.422187,15.5719521191
1663016400000,2022-09-12 21:00:00,LPT/USD,10.9024,10.9024,10.3826,10.8597,0.089542,0.9723992574
1663012800000,2022-09-12 20:00:00,LPT/USD,10.8174,10.9024,10.8174,10.9024,4.481704,48.8613296896
1663009200000,2022-09-12 19:00:00,LPT/USD,10.8448,10.8505,10.7972,10.8174,0.06422,0.6946934279999999
1663005600000,2022-09-12 18:00:00,LPT/USD,10.7119,10.8448,10.7119,10.8448,44.488361,482.46737737279994
1663002000000,2022-09-12 17:00:00,LPT/USD,10.6909,10.7265,10.6604,10.7119,0.56169,6.016767111
1662998400000,2022-09-12 16:00:00,LPT/USD,10.7255,10.7255,10.4751,10.6909,21.802847,233.09205699229997
1662994800000,2022-09-12 15:00:00,LPT/USD,11.0464,11.0464,10.7255,10.7255,56.248531,603.2936192405
1662991200000,2022-09-12 14:00:00,LPT/USD,11.3382,11.3382,11.002,11.0464,20.929405,231.194579392
1662987600000,2022-09-12 13:00:00,LPT/USD,11.2208,11.3382,11.1569,11.3382,3.27414,37.122854148
1662984000000,2022-09-12 12:00:00,LPT/USD,11.2439,11.5202,11.1477,11.2208,200.933439,2254.6339323312
1662980400000,2022-09-12 11:00:00,LPT/USD,11.4046,11.4046,11.2439,11.2439,0.221617,2.4918393863
1662976800000,2022-09-12 10:00:00,LPT/USD,11.2811,11.4432,11.2331,11.4046,0.365183,4.1647660418
1662973200000,2022-09-12 09:00:00,LPT/USD,11.3698,11.5125,11.2627,11.2811,0.084375,0.9518428125000001
1662969600000,2022-09-12 08:00:00,LPT/USD,11.2823,11.5124,11.2616,11.3698,0.378346,4.3017183508
1662966000000,2022-09-12 07:00:00,LPT/USD,11.286,11.4004,11.2823,11.2823,270.978921,3057.2654803983
1662962400000,2022-09-12 06:00:00,LPT/USD,11.2829,11.286,11.2406,11.286,1.822258,20.566003788
1662958800000,2022-09-12 05:00:00,LPT/USD,11.2597,11.2829,11.2347,11.2829,0.07419,0.837078351
1662955200000,2022-09-12 04:00:00,LPT/USD,11.2099,11.2597,11.1937,11.2597,0.204516,2.3027888052
1662951600000,2022-09-12 03:00:00,LPT/USD,11.2314,11.2492,11.0719,11.2099,1.876209,21.0321152691
1662948000000,2022-09-12 02:00:00,LPT/USD,11.4416,11.4507,11.1822,11.2314,20.471872,229.92778318080002
1662944400000,2022-09-12 01:00:00,LPT/USD,11.0539,11.4416,11.0296,11.4416,3.226899,36.9208875984
1662940800000,2022-09-12 00:00:00,LPT/USD,11.2807,11.36,11.0498,11.0539,24.748114,273.56317734460004
1662937200000,2022-09-11 23:00:00,LPT/USD,11.1839,11.2807,11.0875,11.2807,6.443893,72.6916237651
1662933600000,2022-09-11 22:00:00,LPT/USD,11.041,11.2614,11.041,11.1839,48.855816,546.3985605623999
1662930000000,2022-09-11 21:00:00,LPT/USD,11.2405,11.3182,11.041,11.041,22.903905,252.88201510500002
1662926400000,2022-09-11 20:00:00,LPT/USD,11.2486,11.3721,11.1631,11.2405,0.968663,10.888256451500002
1662922800000,2022-09-11 19:00:00,LPT/USD,11.2638,11.2952,11.194,11.2486,0.265699,2.9887417714
1662919200000,2022-09-11 18:00:00,LPT/USD,11.2758,11.3182,11.2073,11.2638,0.191999,2.1626383362
1662915600000,2022-09-11 17:00:00,LPT/USD,11.3128,11.4245,11.2758,11.2758,1.111724,12.535577479199999
1662912000000,2022-09-11 16:00:00,LPT/USD,11.274,11.3472,11.274,11.3128,0.123335,1.3952641879999998
1662908400000,2022-09-11 15:00:00,LPT/USD,11.2228,11.4416,11.1978,11.274,29.90636,337.16430263999996
1662904800000,2022-09-11 14:00:00,LPT/USD,11.2708,11.3599,11.2053,11.2228,0.200124,2.2459516271999997
1662901200000,2022-09-11 13:00:00,LPT/USD,11.2397,11.2708,11.1884,11.2708,0.104576,1.1786551807999999
1662897600000,2022-09-11 12:00:00,LPT/USD,11.2686,11.3599,11.1794,11.2397,0.200858,2.2575836626
1662894000000,2022-09-11 11:00:00,LPT/USD,11.2675,11.3599,11.2486,11.2686,0.367983,4.1466532337999995
1662890400000,2022-09-11 10:00:00,LPT/USD,11.1342,11.36,11.0553,11.2675,0.169167,1.9060891725000002
1662886800000,2022-09-11 09:00:00,LPT/USD,11.2416,11.2749,11.0837,11.1342,0.316977,3.5292853134
1662883200000,2022-09-11 08:00:00,LPT/USD,11.1182,11.36,11.0654,11.2416,0.416092,4.6775398272
1662879600000,2022-09-11 07:00:00,LPT/USD,10.9438,11.235,10.9438,11.1182,0.772241,8.585929886199999
1662876000000,2022-09-11 06:00:00,LPT/USD,11.1049,11.1049,10.841,10.9438,90.752105,993.172886699
1662872400000,2022-09-11 05:00:00,LPT/USD,11.2127,11.2127,11.0033,11.1049,0.648543,7.202005160700001
1662868800000,2022-09-11 04:00:00,LPT/USD,11.1339,11.2341,11.0897,11.2127,0.15936,1.786855872
1662865200000,2022-09-11 03:00:00,LPT/USD,11.1276,11.1339,11.0843,11.1339,0.259155,2.8854058545000005
1662861600000,2022-09-11 02:00:00,LPT/USD,11.1334,11.36,11.0825,11.1276,2.376847,26.4486026772
1662858000000,2022-09-11 01:00:00,LPT/USD,11.0235,11.1334,11.0235,11.1334,6.236521,69.43368290139999
1662854400000,2022-09-11 00:00:00,LPT/USD,11.1409,11.1409,11.0235,11.0235,0.31006,3.4179464100000003
1662850800000,2022-09-10 23:00:00,LPT/USD,11.0064,11.1409,10.9575,11.1409,0.101376,1.1294198784
1662847200000,2022-09-10 22:00:00,LPT/USD,11.1493,11.36,10.8888,11.0064,2.241834,24.674521737599996
1662843600000,2022-09-10 21:00:00,LPT/USD,10.8966,11.36,10.8584,11.1493,0.229288,2.5564006984
1662840000000,2022-09-10 20:00:00,LPT/USD,10.9067,11.36,10.8727,10.8966,157.173853,1712.6606065998
1662836400000,2022-09-10 19:00:00,LPT/USD,10.9378,10.9378,10.9067,10.9067,0.170208,1.8564075936000002
1662832800000,2022-09-10 18:00:00,LPT/USD,10.9019,10.9689,10.9019,10.9378,19.788811,216.44605695579997
1662829200000,2022-09-10 17:00:00,LPT/USD,11.0046,11.0046,10.9019,10.9019,0.780111,8.504692110899999
1662825600000,2022-09-10 16:00:00,LPT/USD,10.9476,11.0133,10.8759,11.0046,67.383512,741.5285961551999
1662822000000,2022-09-10 15:00:00,LPT/USD,11.0188,11.0188,10.9476,10.9476,0.05757,0.630253332
1662818400000,2022-09-10 14:00:00,LPT/USD,10.9624,11.0657,10.9624,11.0188,0.018608,0.2050378304
1662814800000,2022-09-10 13:00:00,LPT/USD,11.1807,11.1807,10.9624,10.9624,1.282671,14.061152570399999
1662811200000,2022-09-10 12:00:00,LPT/USD,11.2665,11.2665,11.1764,11.1807,0.979551,10.9520658657
1662807600000,2022-09-10 11:00:00,LPT/USD,11.2424,11.2681,11.1989,11.2665,0.076031,0.8566032615000001
1662804000000,2022-09-10 10:00:00,LPT/USD,11.3139,11.3139,11.1742,11.2424,0.276534,3.1089058416
1662800400000,2022-09-10 09:00:00,LPT/USD,11.2633,11.424,11.2633,11.3139,0.31769,3.594312891
1662796800000,2022-09-10 08:00:00,LPT/USD,11.1578,11.32,11.1578,11.2633,29.894303,336.7085029799
1662793200000,2022-09-10 07:00:00,LPT/USD,11.2459,11.3134,11.1578,11.1578,0.239954,2.6773587412
1662789600000,2022-09-10 06:00:00,LPT/USD,11.1267,11.2742,11.1267,11.2459,15.538268,174.7418081012
1662786000000,2022-09-10 05:00:00,LPT/USD,11.048,11.36,10.9776,11.1267,72.839317,810.4612284638999
1662782400000,2022-09-10 04:00:00,LPT/USD,10.9922,11.1256,10.9922,11.048,19.524825,215.7102666
1662778800000,2022-09-10 03:00:00,LPT/USD,11.0072,11.1145,10.9713,10.9922,3.03509,33.362316297999996
1662775200000,2022-09-10 02:00:00,LPT/USD,10.8724,11.0072,10.8388,11.0072,1.076017,11.843934322399999
1662771600000,2022-09-10 01:00:00,LPT/USD,10.6842,10.9121,10.6842,10.8724,1.092277,11.8756724548
1662768000000,2022-09-10 00:00:00,LPT/USD,10.7117,10.855,10.643,10.6842,29.785785,318.23728409700004
1662764400000,2022-09-09 23:00:00,LPT/USD,10.6593,10.7748,10.6166,10.7117,0.161764,1.7327674388
1662760800000,2022-09-09 22:00:00,LPT/USD,10.7592,10.7592,10.619,10.6593,9.5304,101.58739272
1662757200000,2022-09-09 21:00:00,LPT/USD,10.4533,10.7592,10.44,10.7592,11.504717,123.78155114639999
1662753600000,2022-09-09 20:00:00,LPT/USD,10.408,10.4966,10.408,10.4533,0.11845,1.238193385
1662750000000,2022-09-09 19:00:00,LPT/USD,10.3766,10.4183,10.3766,10.408,0.112572,1.171649376
1662746400000,2022-09-09 18:00:00,LPT/USD,10.3412,10.3868,10.3338,10.3766,1.104698,11.463009266799999
1662742800000,2022-09-09 17:00:00,LPT/USD,10.4587,10.4587,10.3405,10.3412,0.092775,0.95940483
1662739200000,2022-09-09 16:00:00,LPT/USD,10.4346,10.4827,10.3598,10.4587,16.051804,167.88100249480001
1662735600000,2022-09-09 15:00:00,LPT/USD,10.5751,10.6142,10.4346,10.4346,18.542096,193.4793549216
1662732000000,2022-09-09 14:00:00,LPT/USD,10.4886,10.62,10.4886,10.5751,2.571966,27.198797646600003
1662728400000,2022-09-09 13:00:00,LPT/USD,10.6407,10.6407,10.466,10.4886,44.537045,467.131250187
1662724800000,2022-09-09 12:00:00,LPT/USD,10.471,10.6848,10.471,10.6407,4.596177,48.906540603900005
1662721200000,2022-09-09 11:00:00,LPT/USD,10.3616,10.5057,10.3616,10.471,0.138453,1.449741363
1662717600000,2022-09-09 10:00:00,LPT/USD,10.3754,10.4362,10.3616,10.3616,0.170994,1.7717714303999998
1662714000000,2022-09-09 09:00:00,LPT/USD,10.4449,10.4449,10.3347,10.3754,0.110643,1.1479653822000002
1662710400000,2022-09-09 08:00:00,LPT/USD,10.3469,10.4515,10.3469,10.4449,0.134076,1.4004104124
1662706800000,2022-09-09 07:00:00,LPT/USD,10.366,10.4135,10.3469,10.3469,0.18432,1.9071406080000002
1662703200000,2022-09-09 06:00:00,LPT/USD,10.3712,10.4014,10.366,10.366,0.436445,4.52418887
1662699600000,2022-09-09 05:00:00,LPT/USD,10.212,10.3975,10.212,10.3712,1.299149,13.4737341088
1662696000000,2022-09-09 04:00:00,LPT/USD,10.0799,10.2336,10.0799,10.212,0.298659,3.049905708
1662692400000,2022-09-09 03:00:00,LPT/USD,9.9667,10.1085,9.9305,10.0799,0.103206,1.0403061594
1662688800000,2022-09-09 02:00:00,LPT/USD,9.973,10.0036,9.9557,9.9667,0.262652,2.6177736884
1662685200000,2022-09-09 01:00:00,LPT/USD,10.0283,10.0499,9.9643,9.973,33.817433,337.261259309
1662681600000,2022-09-09 00:00:00,LPT/USD,9.9257,10.0356,9.9257,10.0283,0.151984,1.5241411472
1662678000000,2022-09-08 23:00:00,LPT/USD,9.8954,9.9296,9.8544,9.9257,1.627116,16.150265281200003
1662674400000,2022-09-08 22:00:00,LPT/USD,9.9467,9.9694,9.8583,9.8954,0.486221,4.8113512834000005
1662670800000,2022-09-08 21:00:00,LPT/USD,9.9864,9.9864,9.9425,9.9467,67.218653,668.6037757951
1662667200000,2022-09-08 20:00:00,LPT/USD,9.9888,10.022,9.9864,9.9864,1.249061,12.473622770399999
1662663600000,2022-09-08 19:00:00,LPT/USD,10.0081,10.0081,9.9399,9.9888,0.291824,2.9149715711999997
1662660000000,2022-09-08 18:00:00,LPT/USD,9.905,10.6475,9.889,10.0081,54.004624,540.4836774544
1662656400000,2022-09-08 17:00:00,LPT/USD,9.9101,9.9623,9.8591,9.905,23.646113,234.214749265
1662652800000,2022-09-08 16:00:00,LPT/USD,9.9794,9.9825,9.8404,9.9101,20.185516,200.0404821116
1662649200000,2022-09-08 15:00:00,LPT/USD,9.9767,10.1295,9.9767,9.9794,207.055931,2066.2939578214
1662645600000,2022-09-08 14:00:00,LPT/USD,9.9435,9.987,9.9315,9.9767,0.108174,1.0792195458
1662642000000,2022-09-08 13:00:00,LPT/USD,9.8686,9.9483,9.7625,9.9435,0.732028,7.278920418
1662638400000,2022-09-08 12:00:00,LPT/USD,10.0483,10.049,9.825,9.8686,2.356433,23.254694703800002
1662634800000,2022-09-08 11:00:00,LPT/USD,10.1586,10.1586,10.0483,10.0483,0.13515,1.3580277449999998
1662631200000,2022-09-08 10:00:00,LPT/USD,10.0051,10.1586,10.0051,10.1586,24.972676,253.6874264136
1662627600000,2022-09-08 09:00:00,LPT/USD,10.0924,10.0924,10.0051,10.0051,21.891348,219.0251258748
1662624000000,2022-09-08 08:00:00,LPT/USD,10.047,10.0987,10.0369,10.0924,0.203001,2.0487672924
1662620400000,2022-09-08 07:00:00,LPT/USD,10.1977,10.1977,10.0228,10.047,2.044468,20.540769996
1662616800000,2022-09-08 06:00:00,LPT/USD,10.2054,10.2221,10.1837,10.1977,0.026093,0.2660885861
1662613200000,2022-09-08 05:00:00,LPT/USD,10.232,10.232,10.1593,10.2054,0.086073,0.8784093941999999
1662609600000,2022-09-08 04:00:00,LPT/USD,10.2007,10.2816,10.2007,10.232,1.135465,11.61807788
1662606000000,2022-09-08 03:00:00,LPT/USD,10.2033,10.238,10.1827,10.2007,0.15065,1.536735455
1662602400000,2022-09-08 02:00:00,LPT/USD,10.1215,10.2342,10.1215,10.2033,1.006055,10.265080981499999
1662598800000,2022-09-08 01:00:00,LPT/USD,10.1947,10.195,10.1169,10.1215,5.430274,54.962518290999995
1662595200000,2022-09-08 00:00:00,LPT/USD,10.227,10.2282,10.146,10.1947,0.077508,0.7901708075999999
1662591600000,2022-09-07 23:00:00,LPT/USD,10.1836,10.2557,10.1836,10.227,0.156346,1.598950542
1662588000000,2022-09-07 22:00:00,LPT/USD,10.1451,10.2184,10.1451,10.1836,0.026983,0.2747840788
1662584400000,2022-09-07 21:00:00,LPT/USD,10.25,10.25,10.1451,10.1451,0.211225,2.1428987475
1662580800000,2022-09-07 20:00:00,LPT/USD,9.9166,10.25,9.9124,10.25,11.408869,116.94090725
1662577200000,2022-09-07 19:00:00,LPT/USD,9.8981,9.917,9.8964,9.9166,0.083254,0.8255966164
1662573600000,2022-09-07 18:00:00,LPT/USD,9.8251,9.9226,9.7997,9.8981,9.817787,97.17743750469998
1662570000000,2022-09-07 17:00:00,LPT/USD,9.8251,9.8251,9.8251,9.8251,0.0,0.0
1662566400000,2022-09-07 16:00:00,LPT/USD,9.7269,9.8251,9.7269,9.8251,56.330308,553.4509091308
1662562800000,2022-09-07 15:00:00,LPT/USD,9.7317,9.7467,9.7081,9.7269,11.648491,113.30370710790001
1662559200000,2022-09-07 14:00:00,LPT/USD,9.6697,9.7398,9.6697,9.7317,0.13364,1.300544388
1662555600000,2022-09-07 13:00:00,LPT/USD,9.5601,9.7063,9.5601,9.6697,35.1236,339.63467492000007
1662552000000,2022-09-07 12:00:00,LPT/USD,9.5264,9.5601,9.4927,9.5601,0.138907,1.3279648107000002
1662548400000,2022-09-07 11:00:00,LPT/USD,9.5144,9.5459,9.4798,9.5264,21.929275,208.90704536
1662544800000,2022-09-07 10:00:00,LPT/USD,9.5315,9.5315,9.4868,9.5144,1.240369,11.801366813600001
1662541200000,2022-09-07 09:00:00,LPT/USD,9.5712,9.5712,9.5126,9.5315,0.205126,1.955158469
1662537600000,2022-09-07 08:00:00,LPT/USD,9.5673,9.5782,9.5601,9.5712,0.165276,1.5818896512
1662534000000,2022-09-07 07:00:00,LPT/USD,9.562,9.5673,9.5314,9.5673,0.120398,1.1518837854
1662530400000,2022-09-07 06:00:00,LPT/USD,9.4793,9.5831,9.4793,9.562,20.906966,199.912408892
1662526800000,2022-09-07 05:00:00,LPT/USD,9.4978,9.632,9.4793,9.4793,410.077622,3887.2488022246002
1662523200000,2022-09-07 04:00:00,LPT/USD,9.5337,9.5337,9.4804,9.4978,25.083775,238.240678195
1662519600000,2022-09-07 03:00:00,LPT/USD,9.4018,9.5337,9.4018,9.5337,1.334851,12.726068978699999
1662516000000,2022-09-07 02:00:00,LPT/USD,9.5419,9.5419,9.3334,9.4018,270.096116,2539.3896634088
1662512400000,2022-09-07 01:00:00,LPT/USD,9.5448,9.5671,9.4359,9.5419,166.554745,1589.2487213155
1662508800000,2022-09-07 00:00:00,LPT/USD,9.4958,9.5448,9.4585,9.5448,239.572818,2286.6746332464004
1662505200000,2022-09-06 23:00:00,LPT/USD,9.6563,9.6563,9.4958,9.4958,43.946644,417.3085420951999
1662501600000,2022-09-06 22:00:00,LPT/USD,9.5706,9.6821,9.5605,9.6563,1.154526,11.1484494138
1662498000000,2022-09-06 21:00:00,LPT/USD,9.6932,9.6991,9.5706,9.5706,12.056874,115.39151830440001
1662494400000,2022-09-06 20:00:00,LPT/USD,9.7744,9.7744,9.615,9.6932,0.263873,2.5577737636
1662490800000,2022-09-06 19:00:00,LPT/USD,9.8106,9.8347,9.7344,9.7744,81.216444,793.8420102335999
1662487200000,2022-09-06 18:00:00,LPT/USD,9.9555,9.9555,9.7123,9.8106,41.536115,407.49420981900005
1662483600000,2022-09-06 17:00:00,LPT/USD,10.6972,10.6972,9.9555,9.9555,59.543357,592.7838906135
1662480000000,2022-09-06 16:00:00,LPT/USD,10.7123,10.729,10.6141,10.6972,12.252107,131.06323900040002
1662476400000,2022-09-06 15:00:00,LPT/USD,10.5537,10.7206,10.5537,10.7123,21.298627,228.1572820121
1662472800000,2022-09-06 14:00:00,LPT/USD,10.502,10.5589,10.4385,10.5537,2.916001,30.7745997537
1662469200000,2022-09-06 13:00:00,LPT/USD,10.6218,10.6218,10.502,10.502,2.696581,28.319493662000003
1662465600000,2022-09-06 12:00:00,LPT/USD,10.6502,10.6848,10.6218,10.6218,0.029042,0.3084783156
1662462000000,2022-09-06 11:00:00,LPT/USD,10.6294,10.6502,10.6194,10.6502,0.065598,0.6986318196
1662458400000,2022-09-06 10:00:00,LPT/USD,10.5798,10.6537,10.5798,10.6294,0.157103,1.6699106282
1662454800000,2022-09-06 09:00:00,LPT/USD,10.693,10.693,10.5279,10.5798,23.61404,249.831820392
1662451200000,2022-09-06 08:00:00,LPT/USD,10.7234,10.7292,10.6637,10.693,0.177394,1.8968740419999999
1662447600000,2022-09-06 07:00:00,LPT/USD,10.7747,10.7953,10.7234,10.7234,0.185722,1.9915712948
1662444000000,2022-09-06 06:00:00,LPT/USD,10.8119,10.8119,10.7737,10.7747,0.09036,0.9736018919999999
1662440400000,2022-09-06 05:00:00,LPT/USD,10.6965,10.8119,10.6902,10.8119,0.059929,0.6479463551
1662436800000,2022-09-06 04:00:00,LPT/USD,10.6661,10.7411,10.6661,10.6965,0.017798,0.19037630700000002
1662433200000,2022-09-06 03:00:00,LPT/USD,10.7126,10.722,10.6661,10.6661,0.074078,0.7901233558
1662429600000,2022-09-06 02:00:00,LPT/USD,10.7865,10.7865,10.6049,10.7126,0.057908,0.6203452408
1662426000000,2022-09-06 01:00:00,LPT/USD,10.9206,10.9319,10.7865,10.7865,0.208045,2.2440773925
1662422400000,2022-09-06 00:00:00,LPT/USD,10.78,10.9206,10.7799,10.9206,0.215703,2.3556061818000003
1662418800000,2022-09-05 23:00:00,LPT/USD,10.7736,10.8122,10.7392,10.78,223.652845,2410.9776691
1662415200000,2022-09-05 22:00:00,LPT/USD,10.7323,10.7795,10.6803,10.7736,89.109221,960.0271033656
1662411600000,2022-09-05 21:00:00,LPT/USD,10.6752,10.7413,10.6752,10.7323,0.127796,1.3715450108
1662408000000,2022-09-05 20:00:00,LPT/USD,10.6483,10.7224,10.6483,10.6752,200.036418,2135.4287694336
1662404400000,2022-09-05 19:00:00,LPT/USD,10.709,10.709,10.6341,10.6483,29.914062,318.5339063946
1662400800000,2022-09-05 18:00:00,LPT/USD,10.607,10.709,10.6009,10.709,19.495793,208.78044723699998
1662397200000,2022-09-05 17:00:00,LPT/USD,10.6573,10.6573,10.607,10.607,19.205509,203.71283396299998
1662393600000,2022-09-05 16:00:00,LPT/USD,10.7353,10.7386,10.6287,10.6573,33.226723,354.1071550279
1662390000000,2022-09-05 15:00:00,LPT/USD,10.8847,10.8847,10.7161,10.7353,20.907181,224.44486018930002
1662386400000,2022-09-05 14:00:00,LPT/USD,10.5184,10.8847,10.5184,10.8847,10.878232,118.40629185040001
1662382800000,2022-09-05 13:00:00,LPT/USD,10.3748,10.5184,10.3748,10.5184,7.873997,82.8218500448
1662379200000,2022-09-05 12:00:00,LPT/USD,10.328,10.3859,10.3043,10.3748,0.060456,0.6272189088000001
1662375600000,2022-09-05 11:00:00,LPT/USD,10.2642,10.3386,10.2642,10.328,0.054592,0.563826176
1662372000000,2022-09-05 10:00:00,LPT/USD,10.3386,10.3932,10.2642,10.2642,1.604332,16.467184514400003
1662368400000,2022-09-05 09:00:00,LPT/USD,10.3756,10.3756,10.2886,10.3386,0.118573,1.2258788178
1662364800000,2022-09-05 08:00:00,LPT/USD,10.3419,10.3756,10.3125,10.3756,0.061674,0.6399047544
1662361200000,2022-09-05 07:00:00,LPT/USD,10.4011,10.4131,10.3419,10.3419,0.073949,0.7647731631000001
1662357600000,2022-09-05 06:00:00,LPT/USD,10.3562,10.4153,10.3562,10.4011,5.343488,55.578153036799996
1662354000000,2022-09-05 05:00:00,LPT/USD,10.5313,10.5662,10.3226,10.3562,1.024835,10.613396226999999
1662350400000,2022-09-05 04:00:00,LPT/USD,10.5287,10.5703,10.5287,10.5313,0.439936,4.6330979968
1662346800000,2022-09-05 03:00:00,LPT/USD,10.5506,10.5506,10.5287,10.5287,0.017099,0.1800302413
1662343200000,2022-09-05 02:00:00,LPT/USD,10.5587,10.5587,10.5061,10.5506,0.084092,0.8872210551999999
1662339600000,2022-09-05 01:00:00,LPT/USD,10.5483,10.6111,10.5483,10.5587,0.039143,0.4132991941
1662336000000,2022-09-05 00:00:00,LPT/USD,10.5317,10.6168,10.5317,10.5483,0.072039,0.7598889837
1662332400000,2022-09-04 23:00:00,LPT/USD,10.4758,10.564,10.4692,10.5317,0.055847,0.5881638499
1662328800000,2022-09-04 22:00:00,LPT/USD,10.5142,10.5237,10.4758,10.4758,1.187073,12.4355393334
1662325200000,2022-09-04 21:00:00,LPT/USD,10.5546,10.6004,10.5142,10.5142,5.68102,59.731380484000006
