https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUBE,Volume USD
1645873200000,2022-02-26 11:00:00,CUBE/USD,6.0847,6.0847,6.0464,6.0772,424.352557,2578.8753594004
1645869600000,2022-02-26 10:00:00,CUBE/USD,6.071,6.0847,6.071,6.0847,20.641766,125.5989535802
1645866000000,2022-02-26 09:00:00,CUBE/USD,6.0751,6.077,6.0632,6.071,26.062645,158.226317795
1645862400000,2022-02-26 08:00:00,CUBE/USD,6.0594,6.0751,6.0562,6.0751,36.142061,219.5666347811
1645858800000,2022-02-26 07:00:00,CUBE/USD,6.0626,6.072,6.0522,6.0594,77.38018,468.877462692
1645855200000,2022-02-26 06:00:00,CUBE/USD,6.0291,6.0846,6.0287,6.0626,1218.211382,7385.5283245132
1645851600000,2022-02-26 05:00:00,CUBE/USD,6.0287,6.0415,6.0287,6.0291,1520.563554,9167.6297234214
1645848000000,2022-02-26 04:00:00,CUBE/USD,6.0018,6.0603,6.0018,6.0287,1066.270732,6428.2263620083995
1645844400000,2022-02-26 03:00:00,CUBE/USD,5.9891,6.0173,5.9891,6.0018,216.81376,1301.272824768
1645840800000,2022-02-26 02:00:00,CUBE/USD,5.973,6.0048,5.973,5.9891,392.011842,2347.7981229222
1645837200000,2022-02-26 01:00:00,CUBE/USD,5.9504,6.0,5.9425,5.973,1382.009191,8254.740897843001
1645833600000,2022-02-26 00:00:00,CUBE/USD,5.9333,5.962,5.9155,5.9504,578.912913,3444.7633975152003
1645830000000,2022-02-25 23:00:00,CUBE/USD,5.8844,5.9741,5.8793,5.9333,4935.590665,29284.3400926445
1645826400000,2022-02-25 22:00:00,CUBE/USD,5.8599,5.9079,5.8312,5.8844,2603.973451,15322.821375064399
1645822800000,2022-02-25 21:00:00,CUBE/USD,5.8611,5.8655,5.8267,5.8599,387.008195,2267.8293218804997
1645819200000,2022-02-25 20:00:00,CUBE/USD,5.8357,5.8653,5.8334,5.8611,446.166479,2615.0263500669002
1645815600000,2022-02-25 19:00:00,CUBE/USD,5.8211,5.8549,5.8167,5.8357,1186.701739,6925.2353382823
1645812000000,2022-02-25 18:00:00,CUBE/USD,5.8939,5.9025,5.7888,5.8211,1172.112433,6822.983683736301
1645808400000,2022-02-25 17:00:00,CUBE/USD,5.9021,5.9958,5.8739,5.8939,11023.373774,64970.6626865786
1645804800000,2022-02-25 16:00:00,CUBE/USD,5.8185,5.9322,5.7949,5.9021,1602.447177,9457.8034833717
1645801200000,2022-02-25 15:00:00,CUBE/USD,5.7978,5.845,5.3534,5.8185,19168.308684,111530.804077854
1645797600000,2022-02-25 14:00:00,CUBE/USD,6.3371,6.3447,5.7948,5.7978,11258.709327,65275.7449360806
1645794000000,2022-02-25 13:00:00,CUBE/USD,6.0101,6.45,6.0101,6.3371,20336.431337,128873.99902570272
1645790400000,2022-02-25 12:00:00,CUBE/USD,5.4642,6.0101,5.4547,6.0101,16030.687263,96346.03351935631
1645786800000,2022-02-25 11:00:00,CUBE/USD,5.4449,5.4952,5.4386,5.4642,3234.210682,17672.3740085844
1645783200000,2022-02-25 10:00:00,CUBE/USD,5.4436,5.4449,5.4436,5.4449,14.563194,79.29513501059999
1645779600000,2022-02-25 09:00:00,CUBE/USD,5.4296,5.4449,5.4296,5.4436,15.986192,87.02243477120001
1645776000000,2022-02-25 08:00:00,CUBE/USD,5.4201,5.4449,5.417,5.4296,211.459512,1148.1405663551998
1645772400000,2022-02-25 07:00:00,CUBE/USD,5.2896,5.4449,5.2896,5.4201,1381.892997,7489.998233039699
1645768800000,2022-02-25 06:00:00,CUBE/USD,5.2398,5.2896,5.2094,5.2896,135.09576,714.6025320960001
1645765200000,2022-02-25 05:00:00,CUBE/USD,5.3546,5.5,5.0,5.2398,1878.426111,9842.5771364178
1645761600000,2022-02-25 04:00:00,CUBE/USD,5.2767,5.3546,5.2,5.3546,2.21777,11.875271241999998
1645758000000,2022-02-25 03:00:00,CUBE/USD,5.2872,5.3218,5.2,5.2767,4987.857202,26319.4260977934
1645754400000,2022-02-25 02:00:00,CUBE/USD,5.221,5.2884,5.221,5.2872,400.775159,2118.9784206648
1645750800000,2022-02-25 01:00:00,CUBE/USD,5.1325,5.2496,5.1274,5.221,1750.429262,9138.991176902
1645747200000,2022-02-25 00:00:00,CUBE/USD,5.0626,5.149,5.058,5.1325,2723.9864,13980.860198
1645743600000,2022-02-24 23:00:00,CUBE/USD,5.1122,5.1122,5.0316,5.0626,4977.932441,25201.280775806597
1645740000000,2022-02-24 22:00:00,CUBE/USD,5.4442,5.4803,5.084,5.1122,11109.135928,56792.12469112159
1645736400000,2022-02-24 21:00:00,CUBE/USD,5.4217,5.4457,5.4141,5.4442,395.545002,2153.4260998884
1645732800000,2022-02-24 20:00:00,CUBE/USD,5.3117,5.4399,5.2972,5.4217,2884.821932,15640.6390687244
1645729200000,2022-02-24 19:00:00,CUBE/USD,4.9837,5.3117,4.9665,5.3117,7966.897884,42317.7714904428
1645725600000,2022-02-24 18:00:00,CUBE/USD,4.9169,4.9837,4.8976,4.9837,1536.160224,7655.761708348799
1645722000000,2022-02-24 17:00:00,CUBE/USD,4.906,4.9446,4.9033,4.9169,251.557731,1236.8842075539
1645718400000,2022-02-24 16:00:00,CUBE/USD,4.8313,4.9144,4.8309,4.906,3187.767123,15639.185505438
1645714800000,2022-02-24 15:00:00,CUBE/USD,4.7829,4.8353,4.7632,4.8313,2501.469572,12085.349943203599
1645711200000,2022-02-24 14:00:00,CUBE/USD,4.7447,4.7948,4.7331,4.7829,4826.988189,23087.001809168098
1645707600000,2022-02-24 13:00:00,CUBE/USD,4.7444,4.7701,4.7359,4.7447,841.311984,3991.7729704848
1645704000000,2022-02-24 12:00:00,CUBE/USD,4.7506,4.7524,4.7368,4.7444,135.611661,643.3959644483999
1645700400000,2022-02-24 11:00:00,CUBE/USD,4.859,4.859,4.7124,4.7506,1244.774886,5913.4275734316
1645696800000,2022-02-24 10:00:00,CUBE/USD,4.8728,4.8735,4.859,4.859,95.929873,466.123252907
1645693200000,2022-02-24 09:00:00,CUBE/USD,4.847,4.9037,4.8469,4.8728,344.323059,1677.8174018952
1645689600000,2022-02-24 08:00:00,CUBE/USD,4.7735,4.8851,4.7622,4.847,1429.038956,6926.551819732001
1645686000000,2022-02-24 07:00:00,CUBE/USD,4.9472,4.9906,4.6128,4.7735,4001.379008,19100.582694688
1645682400000,2022-02-24 06:00:00,CUBE/USD,4.5872,4.9756,4.5872,4.9472,6268.276496,31010.417481011198
1645678800000,2022-02-24 05:00:00,CUBE/USD,4.65,4.65,4.505,4.5872,4946.177807,22689.106836270403
1645675200000,2022-02-24 04:00:00,CUBE/USD,4.815,4.815,4.6088,4.65,4069.838993,18924.75131745
1645671600000,2022-02-24 03:00:00,CUBE/USD,5.1141,5.1232,4.7536,4.815,2879.493318,13864.76032617
1645668000000,2022-02-24 02:00:00,CUBE/USD,5.1276,5.1276,5.1141,5.1141,108.984056,557.3553607895999
1645664400000,2022-02-24 01:00:00,CUBE/USD,5.1624,5.1638,5.1144,5.1276,682.277048,3498.4437913248003
1645660800000,2022-02-24 00:00:00,CUBE/USD,5.2,5.2093,5.1458,5.1624,1376.343477,7105.2355656648
1645657200000,2022-02-23 23:00:00,CUBE/USD,5.2162,5.2167,5.1995,5.2,349.452013,1817.1504676000002
1645653600000,2022-02-23 22:00:00,CUBE/USD,5.2411,5.2411,5.212,5.2162,70.466917,367.56953245539995
1645650000000,2022-02-23 21:00:00,CUBE/USD,5.2825,5.2825,5.2097,5.2411,2084.661848,10925.921211552803
1645646400000,2022-02-23 20:00:00,CUBE/USD,5.3574,5.3623,5.2562,5.2825,968.889171,5118.1570458075
1645642800000,2022-02-23 19:00:00,CUBE/USD,5.418,5.4181,5.3574,5.3574,2187.453105,11719.061264727
1645639200000,2022-02-23 18:00:00,CUBE/USD,5.4724,5.4724,5.415,5.418,3987.033218,21601.745975124002
1645635600000,2022-02-23 17:00:00,CUBE/USD,5.4791,5.497,5.4516,5.4724,743.094489,4066.5102816036
1645632000000,2022-02-23 16:00:00,CUBE/USD,5.4422,5.4791,5.422,5.4791,668.333984,3661.8687317343997
1645628400000,2022-02-23 15:00:00,CUBE/USD,5.4274,5.4658,5.3941,5.4422,1472.294861,8012.5230925342
1645624800000,2022-02-23 14:00:00,CUBE/USD,5.3848,5.432,5.3621,5.4274,1054.83276,5724.999321624
1645621200000,2022-02-23 13:00:00,CUBE/USD,5.3783,5.391,5.3731,5.3848,121.316721,653.2662792408
1645617600000,2022-02-23 12:00:00,CUBE/USD,5.3504,5.4057,5.3275,5.3783,1044.648703,5618.434119344901
1645614000000,2022-02-23 11:00:00,CUBE/USD,5.3517,5.3784,5.3399,5.3504,230.741033,1234.5568229632
1645610400000,2022-02-23 10:00:00,CUBE/USD,5.3833,5.3943,5.3223,5.3517,788.727489,4221.0329028813
1645606800000,2022-02-23 09:00:00,CUBE/USD,5.383,5.3833,5.3762,5.3833,116.473684,627.0127830772001
1645603200000,2022-02-23 08:00:00,CUBE/USD,5.3755,5.3833,5.3636,5.383,142.857037,768.999430171
1645599600000,2022-02-23 07:00:00,CUBE/USD,5.353,5.3827,5.3462,5.3755,442.865496,2380.623473748
1645596000000,2022-02-23 06:00:00,CUBE/USD,5.3347,5.3653,5.3312,5.353,618.577578,3311.245775034
1645592400000,2022-02-23 05:00:00,CUBE/USD,5.3328,5.3483,5.3327,5.3347,403.232138,2151.1224865886
1645588800000,2022-02-23 04:00:00,CUBE/USD,5.3225,5.3358,5.3132,5.3328,229.165915,1222.095991512
1645585200000,2022-02-23 03:00:00,CUBE/USD,5.3056,5.3225,5.3017,5.3225,303.462892,1615.18124267
1645581600000,2022-02-23 02:00:00,CUBE/USD,5.2896,5.3278,5.2896,5.3056,1296.102434,6876.601073830399
1645578000000,2022-02-23 01:00:00,CUBE/USD,5.2975,5.3038,5.2623,5.2896,1728.31165,9142.07730384
1645574400000,2022-02-23 00:00:00,CUBE/USD,5.2836,5.3127,5.2782,5.2975,1500.951345,7951.2897501375
1645570800000,2022-02-22 23:00:00,CUBE/USD,5.2446,5.2851,5.2404,5.2836,1393.161517,7360.9081912212
1645567200000,2022-02-22 22:00:00,CUBE/USD,5.2289,5.2634,5.2156,5.2446,554.945034,2910.4647253164
1645563600000,2022-02-22 21:00:00,CUBE/USD,5.0195,5.2293,5.0195,5.2289,1837.533399,9608.2783900311
1645560000000,2022-02-22 20:00:00,CUBE/USD,5.0092,5.0294,4.981,5.0195,673.03164,3378.28231698
1645556400000,2022-02-22 19:00:00,CUBE/USD,4.9933,5.0219,4.9737,5.0092,2733.121044,13690.7499336048
1645552800000,2022-02-22 18:00:00,CUBE/USD,4.96,5.0069,4.9599,4.9933,1156.509499,5774.7988813567
1645549200000,2022-02-22 17:00:00,CUBE/USD,5.0094,5.0139,4.96,4.96,3619.847432,17954.44326272
1645545600000,2022-02-22 16:00:00,CUBE/USD,4.9753,5.015,4.9753,5.0094,1021.90169,5119.114325886
1645542000000,2022-02-22 15:00:00,CUBE/USD,4.8558,4.9786,4.8395,4.9753,1986.774559,9884.7994633927
1645538400000,2022-02-22 14:00:00,CUBE/USD,4.7736,4.8814,4.7704,4.8558,3252.300125,15792.518946975002
1645534800000,2022-02-22 13:00:00,CUBE/USD,4.7225,4.7918,4.7159,4.7736,4957.955288,23667.2953627968
1645531200000,2022-02-22 12:00:00,CUBE/USD,4.7078,4.7351,4.7078,4.7225,1609.08412,7598.899756700001
1645527600000,2022-02-22 11:00:00,CUBE/USD,4.7151,4.7351,4.7064,4.7078,2476.323691,11658.0366724898
1645524000000,2022-02-22 10:00:00,CUBE/USD,4.7032,4.7252,4.6962,4.7151,318.613595,1502.2949617844997
1645520400000,2022-02-22 09:00:00,CUBE/USD,4.7032,4.715,4.7008,4.7032,370.598062,1742.9968051984001
1645516800000,2022-02-22 08:00:00,CUBE/USD,4.7217,4.7302,4.7017,4.7032,914.114971,4299.2655316072
1645513200000,2022-02-22 07:00:00,CUBE/USD,4.7526,4.7727,4.698,4.7217,1393.113776,6577.8653161392
1645509600000,2022-02-22 06:00:00,CUBE/USD,4.7571,4.7997,4.75,4.7526,2946.474127,14003.412935980201
1645506000000,2022-02-22 05:00:00,CUBE/USD,4.7658,4.7813,4.7502,4.7571,971.250593,4620.3361959603
1645502400000,2022-02-22 04:00:00,CUBE/USD,4.836,4.867,4.75,4.7658,5625.250222,26808.817508007596
1645498800000,2022-02-22 03:00:00,CUBE/USD,4.971,4.9728,4.8339,4.836,3147.068401,15219.222787236002
1645495200000,2022-02-22 02:00:00,CUBE/USD,4.9897,5.0072,4.9578,4.971,1444.107799,7178.6598688290005
1645491600000,2022-02-22 01:00:00,CUBE/USD,5.0157,5.0157,4.9785,4.9897,1320.379208,6588.2961341576
1645488000000,2022-02-22 00:00:00,CUBE/USD,5.0724,5.0767,5.0109,5.0157,1252.28488,6281.085272615999
1645484400000,2022-02-21 23:00:00,CUBE/USD,5.2989,5.3176,5.05,5.0724,4012.165081,20351.3061568644
1645480800000,2022-02-21 22:00:00,CUBE/USD,5.3274,5.3504,5.293,5.2989,1477.891419,7831.1988401391
1645477200000,2022-02-21 21:00:00,CUBE/USD,5.3245,5.3404,5.3245,5.3274,44.428933,236.6906976642
1645473600000,2022-02-21 20:00:00,CUBE/USD,5.3357,5.341,5.3213,5.3245,132.87414,707.48835843
1645470000000,2022-02-21 19:00:00,CUBE/USD,5.327,5.358,5.3194,5.3357,234.524311,1251.3513662027
1645466400000,2022-02-21 18:00:00,CUBE/USD,5.4058,5.4089,5.3208,5.327,3980.971318,21206.634210985998
1645462800000,2022-02-21 17:00:00,CUBE/USD,5.3997,5.4219,5.3929,5.4058,139.335109,753.2177322322
1645459200000,2022-02-21 16:00:00,CUBE/USD,5.2269,5.4093,5.225,5.3997,7829.396243,42276.3908933271
1645455600000,2022-02-21 15:00:00,CUBE/USD,5.1756,5.2527,5.1756,5.2269,1367.22222,7146.333821718
1645452000000,2022-02-21 14:00:00,CUBE/USD,5.1445,5.1791,5.1132,5.1756,2958.35929,15311.284341324
1645448400000,2022-02-21 13:00:00,CUBE/USD,5.1909,5.1909,5.132,5.1445,489.902825,2520.3050832125
1645444800000,2022-02-21 12:00:00,CUBE/USD,5.2181,5.2299,5.1735,5.1909,619.463965,3215.5754959185
1645441200000,2022-02-21 11:00:00,CUBE/USD,5.4484,5.4494,5.2074,5.2181,5567.743765,29053.0437401465
1645437600000,2022-02-21 10:00:00,CUBE/USD,5.4565,5.4688,5.4349,5.4484,717.264652,3907.9447299568
1645434000000,2022-02-21 09:00:00,CUBE/USD,5.4681,5.4681,5.4419,5.4565,186.59059,1018.131554335
1645430400000,2022-02-21 08:00:00,CUBE/USD,5.4605,5.4742,5.4605,5.4681,13.557897,74.1359365857
1645426800000,2022-02-21 07:00:00,CUBE/USD,5.4729,5.4859,5.4349,5.4605,1587.040632,8666.035371036
1645423200000,2022-02-21 06:00:00,CUBE/USD,5.4341,5.4937,5.4205,5.4729,2273.467522,12442.4604011538
1645419600000,2022-02-21 05:00:00,CUBE/USD,5.4035,5.4381,5.38,5.4341,855.770722,4650.3436804202
1645416000000,2022-02-21 04:00:00,CUBE/USD,5.3794,5.413,5.376,5.4035,239.144403,1292.2167816105
1645412400000,2022-02-21 03:00:00,CUBE/USD,5.3892,5.3962,5.3745,5.3794,155.296962,835.4044773828001
1645408800000,2022-02-21 02:00:00,CUBE/USD,5.2933,5.3977,5.2933,5.3892,2498.620051,13465.5631788492
1645405200000,2022-02-21 01:00:00,CUBE/USD,5.1662,5.3067,5.1662,5.2933,5336.729663,28248.9111251579
1645401600000,2022-02-21 00:00:00,CUBE/USD,5.1758,5.1836,5.1662,5.1662,86.850377,448.68641765739994
1645398000000,2022-02-20 23:00:00,CUBE/USD,5.1651,5.1843,5.1426,5.1758,556.62158,2880.961973764
1645394400000,2022-02-20 22:00:00,CUBE/USD,5.1769,5.1843,5.1301,5.1651,1033.866319,5340.022924266899
1645390800000,2022-02-20 21:00:00,CUBE/USD,5.158,5.1772,5.158,5.1769,136.512789,706.7130573741
1645387200000,2022-02-20 20:00:00,CUBE/USD,5.1664,5.1754,5.1545,5.158,88.4833,456.39686140000003
1645383600000,2022-02-20 19:00:00,CUBE/USD,5.1543,5.1664,5.1505,5.1664,64.740808,334.4769104512
1645380000000,2022-02-20 18:00:00,CUBE/USD,5.1654,5.1727,5.1348,5.1543,708.615831,3652.4185777232997
1645376400000,2022-02-20 17:00:00,CUBE/USD,5.1321,5.172,5.1321,5.1654,841.375798,4346.0425469892
1645372800000,2022-02-20 16:00:00,CUBE/USD,5.2086,5.2394,5.1134,5.1321,8605.684739,44165.234649021906
1645369200000,2022-02-20 15:00:00,CUBE/USD,5.1698,5.2171,5.162,5.2086,1107.790318,5770.0366503348
1645365600000,2022-02-20 14:00:00,CUBE/USD,5.1445,5.1863,5.1272,5.1698,2112.690796,10922.188877160801
1645362000000,2022-02-20 13:00:00,CUBE/USD,5.142,5.1445,5.1305,5.1445,891.966807,4588.7232386115
1645358400000,2022-02-20 12:00:00,CUBE/USD,5.0877,5.142,5.0637,5.142,5496.042079,28260.648370218
1645354800000,2022-02-20 11:00:00,CUBE/USD,5.138,5.1429,5.05,5.0877,2217.389874,11281.4144619498
1645351200000,2022-02-20 10:00:00,CUBE/USD,5.1325,5.1445,5.1263,5.138,1207.803202,6205.6928518760005
1645347600000,2022-02-20 09:00:00,CUBE/USD,5.1393,5.1445,5.1235,5.1325,202.946393,1041.6223620725
1645344000000,2022-02-20 08:00:00,CUBE/USD,5.1805,5.2128,5.1126,5.1393,2131.064808,10952.181367754401
1645340400000,2022-02-20 07:00:00,CUBE/USD,5.1767,5.19,5.13,5.1805,1933.663949,10017.3460877945
1645336800000,2022-02-20 06:00:00,CUBE/USD,5.599,5.6215,5.1377,5.1767,8232.818352,42618.8307627984
1645333200000,2022-02-20 05:00:00,CUBE/USD,5.6135,5.6231,5.5973,5.599,146.41563,819.78111237
1645329600000,2022-02-20 04:00:00,CUBE/USD,5.6543,5.6682,5.5925,5.6135,1734.713536,9737.814434336
1645326000000,2022-02-20 03:00:00,CUBE/USD,5.9449,5.9449,5.6204,5.6543,5078.977316,28718.061437858803
1645322400000,2022-02-20 02:00:00,CUBE/USD,5.9895,6.0114,5.862,5.9449,618.147911,3674.8275161039
1645318800000,2022-02-20 01:00:00,CUBE/USD,5.9796,6.0172,5.9613,5.9895,475.242822,2846.466882369
1645315200000,2022-02-20 00:00:00,CUBE/USD,5.9816,6.0093,5.9701,5.9796,158.448455,947.4583815179999
1645311600000,2022-02-19 23:00:00,CUBE/USD,5.9856,5.9856,5.9726,5.9816,53.119402,317.7390150032
1645308000000,2022-02-19 22:00:00,CUBE/USD,5.9752,6.0,5.9497,5.9856,787.049689,4710.9646184784
1645304400000,2022-02-19 21:00:00,CUBE/USD,5.9877,5.9937,5.9642,5.9752,377.348326,2254.7317175151998
1645300800000,2022-02-19 20:00:00,CUBE/USD,5.977,6.025,5.968,5.9877,648.524647,3883.1710288419
1645297200000,2022-02-19 19:00:00,CUBE/USD,5.9694,5.987,5.9626,5.977,210.175376,1256.218222352
1645293600000,2022-02-19 18:00:00,CUBE/USD,5.9431,5.9814,5.9394,5.9694,295.268933,1762.5783686502
1645290000000,2022-02-19 17:00:00,CUBE/USD,5.9515,5.9756,5.9258,5.9431,700.859973,4165.2809055363
1645286400000,2022-02-19 16:00:00,CUBE/USD,5.9277,5.9515,5.913,5.9515,1142.837654,6801.598297781
1645282800000,2022-02-19 15:00:00,CUBE/USD,5.9228,5.93,5.9,5.9277,584.342689,3463.8081575852993
1645279200000,2022-02-19 14:00:00,CUBE/USD,5.9531,5.9531,5.9164,5.9228,1999.599649,11843.228801097199
1645275600000,2022-02-19 13:00:00,CUBE/USD,5.9389,5.9721,5.93,5.9531,504.871514,3005.5506099934
1645272000000,2022-02-19 12:00:00,CUBE/USD,5.835,5.9595,5.8324,5.9389,2681.32524,15924.122467836001
1645268400000,2022-02-19 11:00:00,CUBE/USD,6.1982,6.1982,5.75,5.835,5971.185852,34841.869446419994
1645264800000,2022-02-19 10:00:00,CUBE/USD,6.1893,6.1982,6.1843,6.1982,6.777139,42.0060629498
1645261200000,2022-02-19 09:00:00,CUBE/USD,6.1947,6.2014,6.1893,6.1893,17.719479,109.67117137470001
1645257600000,2022-02-19 08:00:00,CUBE/USD,6.2043,6.208,6.1947,6.1947,5.870029,36.3630686463
1645254000000,2022-02-19 07:00:00,CUBE/USD,6.19,6.23,6.1861,6.2043,2094.539915,12995.153994634498
1645250400000,2022-02-19 06:00:00,CUBE/USD,6.2006,6.2015,6.19,6.19,22.972388,142.19908172
1645246800000,2022-02-19 05:00:00,CUBE/USD,6.197,6.2036,6.19,6.2006,152.658605,946.5749461629999
1645243200000,2022-02-19 04:00:00,CUBE/USD,6.19,6.2057,6.19,6.197,38.528005,238.758046985
1645239600000,2022-02-19 03:00:00,CUBE/USD,6.1983,6.2052,6.19,6.19,25.694334,159.04792746
1645236000000,2022-02-19 02:00:00,CUBE/USD,6.2243,6.23,6.1818,6.1983,2181.440342,13521.2216718186
1645232400000,2022-02-19 01:00:00,CUBE/USD,6.3067,6.3067,6.2186,6.2243,3034.319213,18886.5130774759
1645228800000,2022-02-19 00:00:00,CUBE/USD,6.3099,6.3218,6.2709,6.3067,282.198636,1779.7421376612
1645225200000,2022-02-18 23:00:00,CUBE/USD,6.3045,6.312,6.2915,6.3099,104.796426,661.2549684173999
1645221600000,2022-02-18 22:00:00,CUBE/USD,6.3283,6.3283,6.3045,6.3045,94.280874,594.393770133
1645218000000,2022-02-18 21:00:00,CUBE/USD,6.3229,6.3333,6.3197,6.3283,24.027169,152.0511335827
1645214400000,2022-02-18 20:00:00,CUBE/USD,6.327,6.3566,6.31,6.3229,2637.946269,16679.4704642601
1645210800000,2022-02-18 19:00:00,CUBE/USD,6.3148,6.3348,6.31,6.327,170.313087,1077.570901449
1645207200000,2022-02-18 18:00:00,CUBE/USD,6.321,6.3225,6.31,6.3148,942.126121,5949.3380288908
1645203600000,2022-02-18 17:00:00,CUBE/USD,6.3147,6.35,6.31,6.321,346.662337,2191.2526321769997
1645200000000,2022-02-18 16:00:00,CUBE/USD,6.3201,6.3201,6.31,6.3147,778.640659,4916.882169387301
1645196400000,2022-02-18 15:00:00,CUBE/USD,6.31,6.3225,6.31,6.3201,197.95371,1251.087242571
1645192800000,2022-02-18 14:00:00,CUBE/USD,6.3126,6.3262,6.31,6.31,305.819532,1929.7212469199997
1645189200000,2022-02-18 13:00:00,CUBE/USD,6.3014,6.3366,6.3014,6.3126,143.758753,907.4915041878
1645185600000,2022-02-18 12:00:00,CUBE/USD,6.1519,6.3304,6.1519,6.3014,1820.974447,11474.6883803258
1645182000000,2022-02-18 11:00:00,CUBE/USD,6.1433,6.1903,6.13,6.1519,1445.744739,8894.0770598541
1645178400000,2022-02-18 10:00:00,CUBE/USD,6.1569,6.1585,6.1313,6.1433,28.668518,176.1193066294
1645174800000,2022-02-18 09:00:00,CUBE/USD,6.1519,6.1574,6.13,6.1569,105.072769,646.9225314561
1645171200000,2022-02-18 08:00:00,CUBE/USD,6.1248,6.172,6.1157,6.1519,907.853916,5585.0265058404
1645167600000,2022-02-18 07:00:00,CUBE/USD,6.1338,6.1505,6.1157,6.1248,413.676543,2533.6860905664
1645164000000,2022-02-18 06:00:00,CUBE/USD,6.1086,6.1338,6.0883,6.1338,656.877524,4029.1553567112
1645160400000,2022-02-18 05:00:00,CUBE/USD,6.09,6.1086,6.0667,6.1086,231.168262,1412.1144452532
1645156800000,2022-02-18 04:00:00,CUBE/USD,6.1027,6.104,6.058,6.09,108.441751,660.41026359
1645153200000,2022-02-18 03:00:00,CUBE/USD,6.1803,6.1868,5.955,6.1027,2227.160113,13591.690021605098
1645149600000,2022-02-18 02:00:00,CUBE/USD,6.1732,6.1991,6.1629,6.1803,382.495486,2363.9368521258
1645146000000,2022-02-18 01:00:00,CUBE/USD,6.2012,6.2197,6.1732,6.1732,845.471872,5219.2669602303995
1645142400000,2022-02-18 00:00:00,CUBE/USD,6.2065,6.2065,6.1749,6.2012,243.019105,1507.010073926
1645138800000,2022-02-17 23:00:00,CUBE/USD,6.2561,6.2561,6.1991,6.2065,1085.106439,6734.7131136535
1645135200000,2022-02-17 22:00:00,CUBE/USD,6.411,6.4223,6.2561,6.2561,5085.683252,31816.5429928372
1645131600000,2022-02-17 21:00:00,CUBE/USD,6.4934,6.4934,6.3863,6.411,1444.890428,9263.192533907999
1645128000000,2022-02-17 20:00:00,CUBE/USD,6.5222,6.5307,6.4773,6.4934,325.110974,2111.0755985716
1645124400000,2022-02-17 19:00:00,CUBE/USD,6.5633,6.5862,6.5112,6.5222,1894.786959,12358.179503989799
1645120800000,2022-02-17 18:00:00,CUBE/USD,6.7589,6.7676,6.5544,6.5633,4374.97912,28714.300458296
1645117200000,2022-02-17 17:00:00,CUBE/USD,6.7839,6.7839,6.7323,6.7589,605.878325,4095.0710108425
1645113600000,2022-02-17 16:00:00,CUBE/USD,6.7954,6.7954,6.7676,6.7839,108.106689,733.3849675071
1645110000000,2022-02-17 15:00:00,CUBE/USD,6.8105,6.8346,6.7687,6.7954,3021.096862,20529.5616160348
1645106400000,2022-02-17 14:00:00,CUBE/USD,6.8409,6.8409,6.7915,6.8105,1558.731839,10615.743189509501
1645102800000,2022-02-17 13:00:00,CUBE/USD,6.8403,6.8427,6.8186,6.8409,106.727219,730.1102324571001
1645099200000,2022-02-17 12:00:00,CUBE/USD,6.7999,6.8421,6.7954,6.8403,348.392353,2383.1082122259
1645095600000,2022-02-17 11:00:00,CUBE/USD,6.8074,6.8141,6.7982,6.7999,45.013439,306.0868838561
1645092000000,2022-02-17 10:00:00,CUBE/USD,6.7368,6.8345,6.7212,6.8074,777.960536,5295.888552766401
1645088400000,2022-02-17 09:00:00,CUBE/USD,6.753,6.7624,6.7154,6.7368,774.802159,5219.687184751199
1645084800000,2022-02-17 08:00:00,CUBE/USD,6.7611,6.7631,6.7461,6.753,84.547464,570.9490243920001
1645081200000,2022-02-17 07:00:00,CUBE/USD,6.7578,6.7648,6.7429,6.7611,161.410537,1091.3127817107
1645077600000,2022-02-17 06:00:00,CUBE/USD,6.7325,6.783,6.7283,6.7578,303.208617,2049.0231919626
1645074000000,2022-02-17 05:00:00,CUBE/USD,6.7398,6.7524,6.7113,6.7325,336.849659,2267.8403292175
1645070400000,2022-02-17 04:00:00,CUBE/USD,6.7318,6.7579,6.7284,6.7398,211.658125,1426.533430875
1645066800000,2022-02-17 03:00:00,CUBE/USD,6.6871,6.8313,6.6832,6.7318,2746.041955,18485.805232669
1645063200000,2022-02-17 02:00:00,CUBE/USD,6.7056,6.7086,6.6658,6.6871,614.207546,4107.2672808566
1645059600000,2022-02-17 01:00:00,CUBE/USD,6.7006,6.7163,6.6681,6.7056,600.26741,4025.153144496
1645056000000,2022-02-17 00:00:00,CUBE/USD,6.7069,6.7388,6.6896,6.7006,293.594411,1967.2587103465999
1645052400000,2022-02-16 23:00:00,CUBE/USD,6.7169,6.7169,6.6981,6.7069,48.677789,326.47706304409996
1645048800000,2022-02-16 22:00:00,CUBE/USD,6.7146,6.7263,6.6925,6.7169,202.707137,1361.5635685153
1645045200000,2022-02-16 21:00:00,CUBE/USD,6.732,6.732,6.7146,6.7146,97.224566,652.8240708636
1645041600000,2022-02-16 20:00:00,CUBE/USD,6.7146,6.7745,6.7146,6.732,1625.738354,10944.470599128
1645038000000,2022-02-16 19:00:00,CUBE/USD,6.5183,6.787,6.5027,6.7146,2486.974118,16699.0364127228
1645034400000,2022-02-16 18:00:00,CUBE/USD,6.5645,6.5645,6.5026,6.5183,182.61146,1190.316279718
