https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume INJ,Volume USD
1661922000000,2022-08-31 05:00:00,INJ/USD,1.5842,1.5915,1.5784,1.589,11.381718,18.085549902
1661918400000,2022-08-31 04:00:00,INJ/USD,1.588,1.5997,1.584,1.5842,50.282731,79.6579024502
1661914800000,2022-08-31 03:00:00,INJ/USD,1.5806,1.5977,1.5806,1.588,311.769448,495.08988342400005
1661911200000,2022-08-31 02:00:00,INJ/USD,1.5706,1.5905,1.5706,1.5806,28.758604,45.4558494824
1661907600000,2022-08-31 01:00:00,INJ/USD,1.5544,1.5836,1.5527,1.5706,668.508541,1049.9595144946
1661904000000,2022-08-31 00:00:00,INJ/USD,1.5285,1.5544,1.5285,1.5544,22.033672,34.2491397568
1661900400000,2022-08-30 23:00:00,INJ/USD,1.5501,1.5501,1.5285,1.5285,8.776075,13.414230637500001
1661896800000,2022-08-30 22:00:00,INJ/USD,1.5494,1.5565,1.5333,1.5501,127.470634,197.5922297634
1661893200000,2022-08-30 21:00:00,INJ/USD,1.5503,1.5703,1.5285,1.5494,2483.509247,3847.9492273018004
1661889600000,2022-08-30 20:00:00,INJ/USD,1.5428,1.5538,1.5338,1.5503,326.654862,506.4130325586
1661886000000,2022-08-30 19:00:00,INJ/USD,1.514,1.5658,1.514,1.5428,32.590165,50.28010656199999
1661882400000,2022-08-30 18:00:00,INJ/USD,1.511,1.5212,1.5021,1.514,846.268375,1281.25031975
1661878800000,2022-08-30 17:00:00,INJ/USD,1.5092,1.5115,1.4949,1.511,104.073996,157.25580795599998
1661875200000,2022-08-30 16:00:00,INJ/USD,1.5405,1.5489,1.5059,1.5092,68.604107,103.5373182844
1661871600000,2022-08-30 15:00:00,INJ/USD,1.5405,1.5405,1.5152,1.5405,13.517399,20.823553159499998
1661868000000,2022-08-30 14:00:00,INJ/USD,1.5779,1.5882,1.5226,1.5405,808.55458,1245.5783304899999
1661864400000,2022-08-30 13:00:00,INJ/USD,1.5849,1.6176,1.5222,1.5779,104.953833,165.6066530907
1661860800000,2022-08-30 12:00:00,INJ/USD,1.625,1.6344,1.5529,1.5849,87.326283,138.4034259267
1661857200000,2022-08-30 11:00:00,INJ/USD,1.625,1.625,1.5843,1.625,6.958925,11.308253125
1661853600000,2022-08-30 10:00:00,INJ/USD,1.6344,1.6344,1.5979,1.625,14.742159,23.956008375
1661850000000,2022-08-30 09:00:00,INJ/USD,1.6132,1.6344,1.5979,1.6344,127.680036,208.6802508384
1661846400000,2022-08-30 08:00:00,INJ/USD,1.6185,1.6492,1.6043,1.6132,63.512106,102.4577293992
1661842800000,2022-08-30 07:00:00,INJ/USD,1.6206,1.633,1.6159,1.6185,1.894276,3.065885706
1661839200000,2022-08-30 06:00:00,INJ/USD,1.6233,1.6233,1.6122,1.6206,1.485978,2.4081759468
1661835600000,2022-08-30 05:00:00,INJ/USD,1.623,1.6396,1.6179,1.6233,2404.222114,3902.7737576562004
1661832000000,2022-08-30 04:00:00,INJ/USD,1.6002,1.6393,1.594,1.623,164.100246,266.334699258
1661828400000,2022-08-30 03:00:00,INJ/USD,1.586,1.6013,1.5836,1.6002,12.444014,19.9129112028
1661824800000,2022-08-30 02:00:00,INJ/USD,1.5674,1.6108,1.5529,1.586,10.302007,16.338983102
1661821200000,2022-08-30 01:00:00,INJ/USD,1.601,1.6108,1.5529,1.5674,7.536632,11.812916996799999
1661817600000,2022-08-30 00:00:00,INJ/USD,1.6108,1.6108,1.601,1.601,36.387361,58.256164960999996
1661814000000,2022-08-29 23:00:00,INJ/USD,1.5963,1.6108,1.5829,1.6108,47.258173,76.1234650684
1661810400000,2022-08-29 22:00:00,INJ/USD,1.6108,1.6108,1.5722,1.5963,5.170094,8.2530210522
1661806800000,2022-08-29 21:00:00,INJ/USD,1.5905,1.6108,1.5729,1.6108,88.757774,142.9710223592
1661803200000,2022-08-29 20:00:00,INJ/USD,1.5878,1.6108,1.5529,1.5905,8.561068,13.616378654000002
1661799600000,2022-08-29 19:00:00,INJ/USD,1.5833,1.5975,1.5795,1.5878,14.54332,23.091883496
1661796000000,2022-08-29 18:00:00,INJ/USD,1.5912,1.604,1.5833,1.5833,6.539489,10.3539729337
1661792400000,2022-08-29 17:00:00,INJ/USD,1.5984,1.6052,1.5852,1.5912,15.688647,24.9637751064
1661788800000,2022-08-29 16:00:00,INJ/USD,1.5686,1.6076,1.5686,1.5984,103.326201,165.1565996784
1661785200000,2022-08-29 15:00:00,INJ/USD,1.5658,1.5909,1.5658,1.5686,1908.201512,2993.2048917232
1661781600000,2022-08-29 14:00:00,INJ/USD,1.5553,1.598,1.5525,1.5658,40.667458,63.67710573640001
1661778000000,2022-08-29 13:00:00,INJ/USD,1.5396,1.5595,1.5396,1.5553,10.7938,16.78759714
1661774400000,2022-08-29 12:00:00,INJ/USD,1.531,1.5594,1.5252,1.5396,35.917467,55.2985321932
1661770800000,2022-08-29 11:00:00,INJ/USD,1.5207,1.5316,1.5067,1.531,44.343828,67.890400668
1661767200000,2022-08-29 10:00:00,INJ/USD,1.5197,1.5276,1.5147,1.5207,326.98554,497.246910678
1661763600000,2022-08-29 09:00:00,INJ/USD,1.5187,1.5277,1.4993,1.5197,15.500447,23.5560293059
1661760000000,2022-08-29 08:00:00,INJ/USD,1.5009,1.5559,1.5009,1.5187,143.045965,217.24390704549998
1661756400000,2022-08-29 07:00:00,INJ/USD,1.5008,1.5038,1.4929,1.5009,4.762849,7.1485600641
1661752800000,2022-08-29 06:00:00,INJ/USD,1.4839,1.5016,1.4839,1.5008,70.285484,105.48445438719999
1661749200000,2022-08-29 05:00:00,INJ/USD,1.497,1.4989,1.4839,1.4839,19.337739,28.6952709021
1661745600000,2022-08-29 04:00:00,INJ/USD,1.5115,1.5203,1.4933,1.497,74.365933,111.325801701
1661742000000,2022-08-29 03:00:00,INJ/USD,1.4987,1.5128,1.4982,1.5115,214.15487,323.695086005
1661738400000,2022-08-29 02:00:00,INJ/USD,1.4917,1.5031,1.4901,1.4987,4.866407,7.293284170899999
1661734800000,2022-08-29 01:00:00,INJ/USD,1.489,1.4917,1.4837,1.4917,28.026333,41.8068809361
1661731200000,2022-08-29 00:00:00,INJ/USD,1.5027,1.5118,1.4881,1.489,881.626852,1312.742382628
1661727600000,2022-08-28 23:00:00,INJ/USD,1.5601,1.5601,1.492,1.5027,426.210858,640.4670563166
1661724000000,2022-08-28 22:00:00,INJ/USD,1.5689,1.5689,1.5522,1.5601,19.668468,30.6847769268
1661720400000,2022-08-28 21:00:00,INJ/USD,1.5803,1.5814,1.5689,1.5689,2.320182,3.6401335398
1661716800000,2022-08-28 20:00:00,INJ/USD,1.5765,1.582,1.5739,1.5803,65.723124,103.8622528572
1661713200000,2022-08-28 19:00:00,INJ/USD,1.5838,1.5877,1.5765,1.5765,3.832317,6.0416477505
1661709600000,2022-08-28 18:00:00,INJ/USD,1.5884,1.5884,1.5835,1.5838,3.029999,4.7989124162
1661706000000,2022-08-28 17:00:00,INJ/USD,1.5873,1.5921,1.5868,1.5884,8.264386,13.1271507224
1661702400000,2022-08-28 16:00:00,INJ/USD,1.5941,1.6129,1.5873,1.5873,5.734713,9.102709944899999
1661698800000,2022-08-28 15:00:00,INJ/USD,1.5856,1.6191,1.5765,1.5941,33.408067,53.25579960470001
1661695200000,2022-08-28 14:00:00,INJ/USD,1.5864,1.6344,1.554,1.5856,53.565788,84.93391345279998
1661691600000,2022-08-28 13:00:00,INJ/USD,1.625,1.625,1.5529,1.5864,32.900758,52.193762491200005
1661688000000,2022-08-28 12:00:00,INJ/USD,1.5838,1.625,1.5765,1.625,13.470709,21.889902125
1661684400000,2022-08-28 11:00:00,INJ/USD,1.625,1.625,1.5838,1.5838,14.511509,22.9833279542
1661680800000,2022-08-28 10:00:00,INJ/USD,1.6191,1.625,1.5632,1.625,15.644137,25.421722625
1661677200000,2022-08-28 09:00:00,INJ/USD,1.5931,1.6191,1.5638,1.6191,11.436858,18.517416787800002
1661673600000,2022-08-28 08:00:00,INJ/USD,1.5899,1.5967,1.5882,1.5931,88.56366,141.09076674599999
1661670000000,2022-08-28 07:00:00,INJ/USD,1.5889,1.5924,1.5807,1.5899,6.271658,9.9713090542
1661666400000,2022-08-28 06:00:00,INJ/USD,1.5764,1.5897,1.5764,1.5889,2.147274,3.4118036586
1661662800000,2022-08-28 05:00:00,INJ/USD,1.5778,1.5799,1.5699,1.5764,125.045648,197.1219595072
1661659200000,2022-08-28 04:00:00,INJ/USD,1.58,1.5882,1.5735,1.5778,23.686922,37.3732255316
1661655600000,2022-08-28 03:00:00,INJ/USD,1.6109,1.6492,1.5716,1.58,60.918341,96.25097878
1661652000000,2022-08-28 02:00:00,INJ/USD,1.6519,1.662,1.6108,1.6109,56.500184,91.0161464056
1661648400000,2022-08-28 01:00:00,INJ/USD,1.6042,1.662,1.6042,1.6519,41.980202,69.34709568379999
1661644800000,2022-08-28 00:00:00,INJ/USD,1.7186,1.7186,1.6042,1.6042,400.13955,641.90386611
1661641200000,2022-08-27 23:00:00,INJ/USD,1.6619,1.7186,1.6212,1.7186,456.955658,785.3239938388
1661637600000,2022-08-27 22:00:00,INJ/USD,1.6738,1.6738,1.6217,1.6619,134.430596,223.4102074924
1661634000000,2022-08-27 21:00:00,INJ/USD,1.6217,1.6738,1.6217,1.6738,21.114169,35.3408960722
1661630400000,2022-08-27 20:00:00,INJ/USD,1.6492,1.6519,1.6042,1.6217,12.553867,20.3586061139
1661626800000,2022-08-27 19:00:00,INJ/USD,1.6492,1.6492,1.6042,1.6492,13.821169,22.7938719148
1661623200000,2022-08-27 18:00:00,INJ/USD,1.6618,1.6618,1.6042,1.6492,137.814991,227.2844831572
1661619600000,2022-08-27 17:00:00,INJ/USD,1.6519,1.662,1.6217,1.6618,127.048191,211.1286838038
1661616000000,2022-08-27 16:00:00,INJ/USD,1.6492,1.6519,1.6042,1.6519,12.489111,20.630762460899998
1661612400000,2022-08-27 15:00:00,INJ/USD,1.6619,1.6619,1.6042,1.6492,114.463977,188.7739908684
1661608800000,2022-08-27 14:00:00,INJ/USD,1.6149,1.662,1.6149,1.6619,39.605312,65.8200680128
1661605200000,2022-08-27 13:00:00,INJ/USD,1.6588,1.7476,1.6149,1.6149,417.025038,673.4537338662
1661601600000,2022-08-27 12:00:00,INJ/USD,1.6999,1.7186,1.6588,1.6588,154.445704,256.1945337952
1661598000000,2022-08-27 11:00:00,INJ/USD,1.6999,1.6999,1.6588,1.6999,7.298243,12.4062832757
1661594400000,2022-08-27 10:00:00,INJ/USD,1.6999,1.6999,1.6588,1.6999,20.785207,35.3327733793
1661590800000,2022-08-27 09:00:00,INJ/USD,1.6999,1.6999,1.6588,1.6999,46.734452,79.4438949548
1661587200000,2022-08-27 08:00:00,INJ/USD,1.625,1.6999,1.5979,1.6999,413.055711,702.1534031289
1661583600000,2022-08-27 07:00:00,INJ/USD,1.6003,1.625,1.6003,1.625,60.550964,98.3953165
1661580000000,2022-08-27 06:00:00,INJ/USD,1.5941,1.6064,1.5928,1.6003,9.504472,15.2100065416
1661576400000,2022-08-27 05:00:00,INJ/USD,1.6082,1.6082,1.582,1.5941,25.937103,41.346335892300004
1661572800000,2022-08-27 04:00:00,INJ/USD,1.6151,1.621,1.6045,1.6082,40.203052,64.6545482264
1661569200000,2022-08-27 03:00:00,INJ/USD,1.6005,1.6151,1.5877,1.6151,21.40273,34.56754922299999
1661565600000,2022-08-27 02:00:00,INJ/USD,1.6109,1.6109,1.5818,1.6005,28.10153,44.976498765
1661562000000,2022-08-27 01:00:00,INJ/USD,1.6104,1.6134,1.6039,1.6109,68.526608,110.3895128272
1661558400000,2022-08-27 00:00:00,INJ/USD,1.5934,1.6124,1.5934,1.6104,93.465342,150.51658675680002
1661554800000,2022-08-26 23:00:00,INJ/USD,1.6221,1.6305,1.5891,1.5934,275.173379,438.4612620986
1661551200000,2022-08-26 22:00:00,INJ/USD,1.6619,1.6619,1.6221,1.6221,12.676715,20.5628994015
1661547600000,2022-08-26 21:00:00,INJ/USD,1.6542,1.6619,1.6217,1.6619,5.211805,8.6614987295
1661544000000,2022-08-26 20:00:00,INJ/USD,1.6425,1.6542,1.639,1.6542,60.70486,100.417979412
1661540400000,2022-08-26 19:00:00,INJ/USD,1.6369,1.6481,1.6348,1.6425,20.547905,33.7499339625
1661536800000,2022-08-26 18:00:00,INJ/USD,1.6423,1.6519,1.6139,1.6369,1748.120449,2861.4983629681
1661533200000,2022-08-26 17:00:00,INJ/USD,1.6525,1.6539,1.6415,1.6423,21.365566,35.0886690418
1661529600000,2022-08-26 16:00:00,INJ/USD,1.6738,1.6738,1.6355,1.6525,569.868933,941.7084117825
1661526000000,2022-08-26 15:00:00,INJ/USD,1.6868,1.6868,1.6409,1.6738,260.134079,435.41242143019997
1661522400000,2022-08-26 14:00:00,INJ/USD,1.7536,1.7536,1.6868,1.6868,262.489118,442.76664424240005
1661518800000,2022-08-26 13:00:00,INJ/USD,1.7478,1.7657,1.7478,1.7536,141.436412,248.0228920832
1661515200000,2022-08-26 12:00:00,INJ/USD,1.6976,1.7498,1.6926,1.7478,431.599431,754.3494855018
1661511600000,2022-08-26 11:00:00,INJ/USD,1.7289,1.7289,1.684,1.6976,476.085123,808.2021048048
1661508000000,2022-08-26 10:00:00,INJ/USD,1.7438,1.7438,1.7278,1.7289,4.442954,7.681423170600001
1661504400000,2022-08-26 09:00:00,INJ/USD,1.7402,1.7498,1.7401,1.7438,5.777804,10.0753346152
1661500800000,2022-08-26 08:00:00,INJ/USD,1.7398,1.7498,1.7157,1.7402,7.874983,13.7040454166
1661497200000,2022-08-26 07:00:00,INJ/USD,1.7576,1.7576,1.7164,1.7398,35.214942,61.2669560916
1661493600000,2022-08-26 06:00:00,INJ/USD,1.7508,1.7611,1.7411,1.7576,11.002261,19.3375739336
1661490000000,2022-08-26 05:00:00,INJ/USD,1.7965,1.7965,1.736,1.7508,290.725728,509.00260458239995
1661486400000,2022-08-26 04:00:00,INJ/USD,1.7738,1.8258,1.7738,1.7965,86.254232,154.955727788
1661482800000,2022-08-26 03:00:00,INJ/USD,1.7968,1.8093,1.7738,1.7738,179.698198,318.7486636124
1661479200000,2022-08-26 02:00:00,INJ/USD,1.8072,1.8223,1.7926,1.7968,13.598993,24.4346706224
1661475600000,2022-08-26 01:00:00,INJ/USD,1.7875,1.8072,1.7846,1.8072,133.35294,240.99543316799998
1661472000000,2022-08-26 00:00:00,INJ/USD,1.7815,1.7928,1.765,1.7875,16.732954,29.910155275
1661468400000,2022-08-25 23:00:00,INJ/USD,1.7833,1.7844,1.7741,1.7815,1.288984,2.296324996
1661464800000,2022-08-25 22:00:00,INJ/USD,1.765,1.7897,1.765,1.7833,5.894327,10.5113533391
1661461200000,2022-08-25 21:00:00,INJ/USD,1.7898,1.8023,1.7511,1.765,3.148258,5.556675369999999
1661457600000,2022-08-25 20:00:00,INJ/USD,1.7875,1.795,1.7818,1.7898,1.83126,3.277589148
1661454000000,2022-08-25 19:00:00,INJ/USD,1.7816,1.7906,1.7789,1.7875,45.354325,81.07085593750001
1661450400000,2022-08-25 18:00:00,INJ/USD,1.7858,1.7858,1.7786,1.7816,9.363611,16.6822093576
1661446800000,2022-08-25 17:00:00,INJ/USD,1.7861,1.7942,1.7748,1.7858,7.481329,13.3601573282
1661443200000,2022-08-25 16:00:00,INJ/USD,1.775,1.7894,1.7676,1.7861,45.138418,80.6217283898
1661439600000,2022-08-25 15:00:00,INJ/USD,1.8155,1.8155,1.7674,1.775,133.494772,236.9532203
1661436000000,2022-08-25 14:00:00,INJ/USD,1.8071,1.8174,1.8021,1.8155,2.903332,5.270999246
1661432400000,2022-08-25 13:00:00,INJ/USD,1.7983,1.8071,1.7912,1.8071,2.187552,3.9531252192
1661428800000,2022-08-25 12:00:00,INJ/USD,1.8147,1.8181,1.7971,1.7983,23.700787,42.621125262099994
1661425200000,2022-08-25 11:00:00,INJ/USD,1.7944,1.817,1.7944,1.8147,17.589038,31.918827258599997
1661421600000,2022-08-25 10:00:00,INJ/USD,1.8197,1.8313,1.7944,1.7944,310.321636,556.8411436384
1661418000000,2022-08-25 09:00:00,INJ/USD,1.8414,1.8414,1.8165,1.8197,22.33629,40.645346913000004
1661414400000,2022-08-25 08:00:00,INJ/USD,1.814,1.8429,1.814,1.8414,23.346159,42.9896171826
1661410800000,2022-08-25 07:00:00,INJ/USD,1.8214,1.8291,1.8132,1.814,12.16184,22.06157776
1661407200000,2022-08-25 06:00:00,INJ/USD,1.8095,1.841,1.809,1.8214,110.903358,201.99937626119998
1661403600000,2022-08-25 05:00:00,INJ/USD,1.7949,1.8095,1.7907,1.8095,5.278765,9.5519252675
1661400000000,2022-08-25 04:00:00,INJ/USD,1.7861,1.8014,1.7861,1.7949,21.880392,39.2731156008
1661396400000,2022-08-25 03:00:00,INJ/USD,1.7998,1.8377,1.7861,1.7861,80.007465,142.9013332365
1661392800000,2022-08-25 02:00:00,INJ/USD,1.8204,1.8253,1.7933,1.7998,67.601433,121.66905911340001
1661389200000,2022-08-25 01:00:00,INJ/USD,1.8052,1.8254,1.7903,1.8204,170.414123,310.22186950919996
1661385600000,2022-08-25 00:00:00,INJ/USD,1.7722,1.807,1.7722,1.8052,78.326146,141.39435875919997
1661382000000,2022-08-24 23:00:00,INJ/USD,1.7778,1.7897,1.7722,1.7722,258.367537,457.87894907140003
1661378400000,2022-08-24 22:00:00,INJ/USD,1.7843,1.8078,1.7763,1.7778,1020.084582,1813.5063698796
1661374800000,2022-08-24 21:00:00,INJ/USD,1.8142,1.819,1.7843,1.7843,13.612753,24.2892351779
1661371200000,2022-08-24 20:00:00,INJ/USD,1.8086,1.817,1.8078,1.8142,1008.430381,1829.4943972102
1661367600000,2022-08-24 19:00:00,INJ/USD,1.813,1.8156,1.8086,1.8086,276.179258,499.4978060188
1661364000000,2022-08-24 18:00:00,INJ/USD,1.8058,1.8158,1.8034,1.813,6.401599,11.606098987
1661360400000,2022-08-24 17:00:00,INJ/USD,1.816,1.816,1.7919,1.8058,7.279532,13.1453788856
1661356800000,2022-08-24 16:00:00,INJ/USD,1.8108,1.823,1.8108,1.816,7.606615,13.81361284
1661353200000,2022-08-24 15:00:00,INJ/USD,1.7907,1.8129,1.7907,1.8108,153.340102,277.6682567016
1661349600000,2022-08-24 14:00:00,INJ/USD,1.7846,1.7986,1.7633,1.7907,28.868502,51.6948265314
1661346000000,2022-08-24 13:00:00,INJ/USD,1.7929,1.8061,1.7813,1.7846,17.546567,31.3136034682
1661342400000,2022-08-24 12:00:00,INJ/USD,1.7888,1.8023,1.7887,1.7929,17.663389,31.668690138099997
1661338800000,2022-08-24 11:00:00,INJ/USD,1.7743,1.7888,1.7735,1.7888,17.770286,31.7874875968
1661335200000,2022-08-24 10:00:00,INJ/USD,1.7824,1.7915,1.7743,1.7743,3.384331,6.0048184933
1661331600000,2022-08-24 09:00:00,INJ/USD,1.7852,1.7924,1.7824,1.7824,36.110313,64.36302189119999
1661328000000,2022-08-24 08:00:00,INJ/USD,1.7889,1.7981,1.7611,1.7852,3.924834,7.0066136568
1661324400000,2022-08-24 07:00:00,INJ/USD,1.7925,1.799,1.7722,1.7889,118.3988,211.80361331999998
1661320800000,2022-08-24 06:00:00,INJ/USD,1.7989,1.8003,1.7762,1.7925,23.017941,41.2596592425
1661317200000,2022-08-24 05:00:00,INJ/USD,1.8332,1.8337,1.7865,1.7989,150.667003,271.0348716967
1661313600000,2022-08-24 04:00:00,INJ/USD,1.8336,1.842,1.8181,1.8332,38.904241,71.3192546012
1661310000000,2022-08-24 03:00:00,INJ/USD,1.8393,1.8583,1.8226,1.8336,42.782748,78.4464467328
1661306400000,2022-08-24 02:00:00,INJ/USD,1.8119,1.884,1.8018,1.8393,617.482579,1135.7357075547
1661302800000,2022-08-24 01:00:00,INJ/USD,1.8626,1.8626,1.8037,1.8119,565.231361,1024.1427029959
1661299200000,2022-08-24 00:00:00,INJ/USD,1.8214,1.8688,1.8181,1.8626,483.803499,901.1323972374
1661295600000,2022-08-23 23:00:00,INJ/USD,1.8147,1.8304,1.8101,1.8214,778.077501,1417.1903603213998
1661292000000,2022-08-23 22:00:00,INJ/USD,1.8038,1.8236,1.8038,1.8147,9.406291,17.0695962777
1661288400000,2022-08-23 21:00:00,INJ/USD,1.8091,1.8291,1.7865,1.8038,17.04595,30.747484610000004
1661284800000,2022-08-23 20:00:00,INJ/USD,1.8164,1.8241,1.8045,1.8091,4.499489,8.140025549899999
1661281200000,2022-08-23 19:00:00,INJ/USD,1.8329,1.8329,1.8164,1.8164,15.068937,27.3712171668
1661277600000,2022-08-23 18:00:00,INJ/USD,1.8045,1.8356,1.8045,1.8329,22.546892,41.3261983468
1661274000000,2022-08-23 17:00:00,INJ/USD,1.8097,1.8216,1.8035,1.8045,116.769509,210.7105789905
1661270400000,2022-08-23 16:00:00,INJ/USD,1.8093,1.8147,1.7828,1.8097,46.213338,83.6322777786
1661266800000,2022-08-23 15:00:00,INJ/USD,1.8074,1.8202,1.8048,1.8093,58.601453,106.02760891289999
1661263200000,2022-08-23 14:00:00,INJ/USD,1.8215,1.8372,1.8074,1.8074,106.955295,193.311000183
1661259600000,2022-08-23 13:00:00,INJ/USD,1.8037,1.8215,1.7962,1.8215,17.35163,31.605994045
1661256000000,2022-08-23 12:00:00,INJ/USD,1.8309,1.8374,1.7974,1.8037,44.280192,79.8681823104
1661252400000,2022-08-23 11:00:00,INJ/USD,1.8139,1.8309,1.8139,1.8309,7.072459,12.9489651831
1661248800000,2022-08-23 10:00:00,INJ/USD,1.8386,1.8386,1.8091,1.8139,5.617643,10.1898426377
1661245200000,2022-08-23 09:00:00,INJ/USD,1.8175,1.8451,1.8054,1.8386,9.404254,17.2906614044
1661241600000,2022-08-23 08:00:00,INJ/USD,1.8291,1.8336,1.7987,1.8175,255.174531,463.77971009249995
1661238000000,2022-08-23 07:00:00,INJ/USD,1.7941,1.8291,1.7875,1.8291,163.087707,298.3037248737
1661234400000,2022-08-23 06:00:00,INJ/USD,1.767,1.7941,1.7564,1.7941,43.757779,78.5058313039
1661230800000,2022-08-23 05:00:00,INJ/USD,1.8385,1.884,1.7657,1.767,246.527245,435.61364191499996
1661227200000,2022-08-23 04:00:00,INJ/USD,1.8077,1.8693,1.8014,1.8385,186.622534,343.105528759
1661223600000,2022-08-23 03:00:00,INJ/USD,1.8122,1.884,1.806,1.8077,77.599066,140.2758316082
1661220000000,2022-08-23 02:00:00,INJ/USD,1.7861,1.8258,1.7861,1.8122,341.200061,618.3227505442001
1661216400000,2022-08-23 01:00:00,INJ/USD,1.7762,1.808,1.7762,1.7861,17.034562,30.4254311882
1661212800000,2022-08-23 00:00:00,INJ/USD,1.7666,1.8139,1.7666,1.7762,63.923233,113.5404464546
1661209200000,2022-08-22 23:00:00,INJ/USD,1.7568,1.7692,1.7494,1.7666,6.690512,11.8194584992
1661205600000,2022-08-22 22:00:00,INJ/USD,1.7462,1.759,1.7462,1.7568,19.155401,33.6522084768
1661202000000,2022-08-22 21:00:00,INJ/USD,1.7513,1.7896,1.7462,1.7462,82.494688,144.05222418559998
1661198400000,2022-08-22 20:00:00,INJ/USD,1.7494,1.7845,1.7494,1.7513,145.737495,255.2300749935
1661194800000,2022-08-22 19:00:00,INJ/USD,1.7503,1.7665,1.7473,1.7494,252.596065,441.89155611100006
1661191200000,2022-08-22 18:00:00,INJ/USD,1.8023,1.8023,1.7395,1.7503,37.625453,65.8558303859
1661187600000,2022-08-22 17:00:00,INJ/USD,1.7865,1.8023,1.7618,1.8023,10.420794,18.7813970262
1661184000000,2022-08-22 16:00:00,INJ/USD,1.764,1.8626,1.764,1.7865,132.888558,237.40540886699998
1661180400000,2022-08-22 15:00:00,INJ/USD,1.7552,1.7765,1.7411,1.764,114.919281,202.717611684
1661176800000,2022-08-22 14:00:00,INJ/USD,1.7147,1.7758,1.7138,1.7552,82.511117,144.8235125584
1661173200000,2022-08-22 13:00:00,INJ/USD,1.6853,1.7268,1.6851,1.7147,45.635024,78.2503756528
1661169600000,2022-08-22 12:00:00,INJ/USD,1.6945,1.7003,1.6775,1.6853,32.54211,54.843217983
1661166000000,2022-08-22 11:00:00,INJ/USD,1.714,1.714,1.6928,1.6945,11.209897,18.9951704665
1661162400000,2022-08-22 10:00:00,INJ/USD,1.678,1.7211,1.678,1.714,27.242529,46.693694706
1661158800000,2022-08-22 09:00:00,INJ/USD,1.6883,1.6902,1.6642,1.678,66.092695,110.90354221000001
1661155200000,2022-08-22 08:00:00,INJ/USD,1.6953,1.6953,1.6662,1.6883,97.969842,165.4024842486
1661151600000,2022-08-22 07:00:00,INJ/USD,1.7554,1.7554,1.6953,1.6953,97.948896,166.0527633888
1661148000000,2022-08-22 06:00:00,INJ/USD,1.7845,1.7845,1.7542,1.7554,11.893768,20.8783203472
1661144400000,2022-08-22 05:00:00,INJ/USD,1.7745,1.7879,1.7532,1.7845,383.884491,685.0418741895
1661140800000,2022-08-22 04:00:00,INJ/USD,1.786,1.786,1.7442,1.7745,1003.337529,1780.4224452105
1661137200000,2022-08-22 03:00:00,INJ/USD,1.7777,1.7903,1.7753,1.786,1220.91706,2180.55786916
1661133600000,2022-08-22 02:00:00,INJ/USD,1.7986,1.7986,1.7767,1.7777,10.375021,18.4436748317
1661130000000,2022-08-22 01:00:00,INJ/USD,1.7986,1.8004,1.7841,1.7986,25.708502,46.2393116972
1661126400000,2022-08-22 00:00:00,INJ/USD,1.81,1.8564,1.7951,1.7986,614.74808,1105.685896688
1661122800000,2022-08-21 23:00:00,INJ/USD,1.8257,1.8302,1.81,1.81,1420.175322,2570.5173328200003
1661119200000,2022-08-21 22:00:00,INJ/USD,1.8091,1.83,1.7891,1.8257,885.934513,1617.4506403841
1661115600000,2022-08-21 21:00:00,INJ/USD,1.826,1.826,1.7997,1.8091,33.824697,61.1922593427
1661112000000,2022-08-21 20:00:00,INJ/USD,1.7986,1.8488,1.7986,1.826,1369.290628,2500.324686728
1661108400000,2022-08-21 19:00:00,INJ/USD,1.8291,1.884,1.7986,1.7986,660.903177,1188.7004541522
1661104800000,2022-08-21 18:00:00,INJ/USD,1.8291,1.9121,1.7848,1.8291,1731.507195,3167.0998103744996
1661101200000,2022-08-21 17:00:00,INJ/USD,1.7301,1.8291,1.7301,1.8291,768.563691,1405.7798472081
1661097600000,2022-08-21 16:00:00,INJ/USD,1.7401,1.7406,1.7238,1.7301,3515.341795,6081.8928395295
1661094000000,2022-08-21 15:00:00,INJ/USD,1.7241,1.7758,1.6824,1.7401,131.231059,228.35516576589998
1661090400000,2022-08-21 14:00:00,INJ/USD,1.6928,1.7241,1.6824,1.7241,11.151287,19.2259339167
1661086800000,2022-08-21 13:00:00,INJ/USD,1.7241,1.7241,1.6824,1.6928,11.611484,19.6559201152
1661083200000,2022-08-21 12:00:00,INJ/USD,1.7018,1.7241,1.6824,1.7241,16.27539,28.060399899000004
1661079600000,2022-08-21 11:00:00,INJ/USD,1.7194,1.7194,1.649,1.7018,9.670012,16.4564264216
1661076000000,2022-08-21 10:00:00,INJ/USD,1.7077,1.7194,1.6666,1.7194,13.229435,22.746690539000003
1661072400000,2022-08-21 09:00:00,INJ/USD,1.6798,1.7109,1.6798,1.7077,24.290742,41.4813001134
1661068800000,2022-08-21 08:00:00,INJ/USD,1.6412,1.7118,1.6412,1.6798,65.217463,109.5522943474
1661065200000,2022-08-21 07:00:00,INJ/USD,1.6313,1.6412,1.607,1.6412,29.686192,48.7209783104
1661061600000,2022-08-21 06:00:00,INJ/USD,1.6302,1.6492,1.6215,1.6313,12.998305,21.2041349465
1661058000000,2022-08-21 05:00:00,INJ/USD,1.6349,1.6349,1.6227,1.6302,61.957138,101.00252636760001
